simulation_idx,step_idx,mse,scale
7,94,4.8267040256178007e-05,1
7,95,4.808983067050576e-05,1
7,96,4.754118708660826e-05,1
7,97,4.711924339062534e-05,1
7,98,4.669529153034091e-05,1
7,99,4.6143126382958144e-05,1
8,0,2.6430501748109236e-05,1
8,1,2.706312807276845e-05,1
8,2,2.7916883482248522e-05,1
8,3,2.8396698326105252e-05,1
8,4,2.892856537073385e-05,1
8,5,2.9995106160640717e-05,1
8,6,3.132987330900505e-05,1
8,7,3.214142634533346e-05,1
8,8,3.230894435546361e-05,1
8,9,3.19812934321817e-05,1
8,10,3.216815457562916e-05,1
8,11,3.201017898391001e-05,1
8,12,3.224204556318e-05,1
8,13,3.2054140319814906e-05,1
8,14,3.102210757788271e-05,1
8,15,3.0618117307312787e-05,1
8,16,3.020007352461107e-05,1
8,17,2.9889473807998e-05,1
8,18,2.9226841434137896e-05,1
8,19,2.855674574675504e-05,1
8,20,2.8885149731650017e-05,1
8,21,2.8273285352042876e-05,1
8,22,2.87825423583854e-05,1
8,23,2.8910948458360508e-05,1
8,24,2.8854890842922032e-05,1
8,25,2.860141648852732e-05,1
8,26,2.833765211107675e-05,1
8,27,2.8352491426630877e-05,1
8,28,2.880427746276837e-05,1
8,29,2.9036635169177316e-05,1
8,30,2.8544152883114293e-05,1
8,31,2.852599209290929e-05,1
8,32,2.8539176128106192e-05,1
8,33,2.8302150894887745e-05,1
8,34,2.757902620942332e-05,1
8,35,2.7316646082908846e-05,1
8,36,2.658169250935316e-05,1
8,37,2.5721490601426922e-05,1
8,38,2.531394420657307e-05,1
8,39,2.4953036700026132e-05,1
8,40,2.443093399051577e-05,1
8,41,2.430020504107233e-05,1
8,42,2.4543025574530475e-05,1
8,43,2.372931885474827e-05,1
8,44,2.2698568500345573e-05,1
8,45,2.2136036932352e-05,1
8,46,2.1968660803395323e-05,1
8,47,2.1664303858415224e-05,1
8,48,2.1037791157141328e-05,1
8,49,2.0762125132023357e-05,1
8,50,2.0840981960645877e-05,1
8,51,2.237501939816866e-05,1
8,52,2.3317070372286253e-05,1
8,53,2.405653322057333e-05,1
8,54,2.5382614694535732e-05,1
8,55,2.5914603611454368e-05,1
8,56,2.693739952519536e-05,1
8,57,2.8400374503689818e-05,1
8,58,2.9575965527328663e-05,1
8,59,3.110318721155636e-05,1
8,60,3.1746458262205124e-05,1
8,61,3.270472734584473e-05,1
8,62,3.358328467584215e-05,1
8,63,3.376877793925814e-05,1
8,64,3.467814531177282e-05,1
8,65,3.481181192910299e-05,1
8,66,3.479875158518553e-05,1
8,67,3.503742118482478e-05,1
8,68,3.5648830817081034e-05,1
8,69,3.6174456909066066e-05,1
8,70,3.6239918699720874e-05,1
8,71,3.646471304818988e-05,1
8,72,3.664274117909372e-05,1
8,73,3.6964513128623366e-05,1
8,74,3.600615309551358e-05,1
8,75,3.5642962757265195e-05,1
8,76,3.580317570595071e-05,1
8,77,3.5939912777394056e-05,1
8,78,3.595211455831304e-05,1
8,79,3.550791007000953e-05,1
8,80,3.474095501587726e-05,1
8,81,3.403939990676008e-05,1
8,82,3.314214700367302e-05,1
8,83,3.272249523433857e-05,1
8,84,3.2708812796045095e-05,1
8,85,3.268110958742909e-05,1
8,86,3.259472214267589e-05,1
8,87,3.276193092460744e-05,1
8,88,3.2448235288029537e-05,1
8,89,3.3885047741932794e-05,1
8,90,3.44181498803664e-05,1
8,91,3.527423905325122e-05,1
8,92,3.608790575526655e-05,1
8,93,3.581806959118694e-05,1
8,94,3.534111237968318e-05,1
8,95,3.5321270843269303e-05,1
8,96,3.5278175346320495e-05,1
8,97,3.603148434194736e-05,1
8,98,3.6044366424903274e-05,1
8,99,3.616495450842194e-05,1
9,0,2.6430501748109236e-05,1
9,1,2.706312807276845e-05,1
9,2,2.7916879844269715e-05,1
9,3,2.8396698326105252e-05,1
9,4,2.892856537073385e-05,1
9,5,2.9995106160640717e-05,1
9,6,3.132987330900505e-05,1
9,7,3.214142634533346e-05,1
9,8,3.230894435546361e-05,1
9,9,3.19812934321817e-05,1
9,10,3.216815457562916e-05,1
9,11,3.201017898391001e-05,1
9,12,3.224204556318e-05,1
9,13,3.2054140319814906e-05,1
9,14,3.102210757788271e-05,1
9,15,3.0618117307312787e-05,1
9,16,3.020007352461107e-05,1
9,17,2.9889473807998e-05,1
9,18,2.9226841434137896e-05,1
9,19,2.855674574675504e-05,1
9,20,2.8885149731650017e-05,1
9,21,2.8273285352042876e-05,1
9,22,2.87825423583854e-05,1
9,23,2.8910948458360508e-05,1
9,24,2.8854890842922032e-05,1
9,25,2.860141648852732e-05,1
9,26,2.833765211107675e-05,1
9,27,2.8352491426630877e-05,1
9,28,2.880427746276837e-05,1
9,29,2.9036635169177316e-05,1
9,30,2.8544152883114293e-05,1
9,31,2.852599209290929e-05,1
9,32,2.8539176128106192e-05,1
9,33,2.8302150894887745e-05,1
9,34,2.757902620942332e-05,1
9,35,2.7316646082908846e-05,1
9,36,2.658169250935316e-05,1
9,37,2.5721490601426922e-05,1
9,38,2.531394420657307e-05,1
9,39,2.4953036700026132e-05,1
9,40,2.443093399051577e-05,1
9,41,2.430020504107233e-05,1
9,42,2.4543025574530475e-05,1
9,43,2.372931885474827e-05,1
9,44,2.2698568500345573e-05,1
9,45,2.2136036932352e-05,1
9,46,2.1968660803395323e-05,1
9,47,2.1664303858415224e-05,1
9,48,2.1037791157141328e-05,1
9,49,2.0762125132023357e-05,1
9,50,2.0840981960645877e-05,1
9,51,2.237501939816866e-05,1
9,52,2.3317070372286253e-05,1
9,53,2.405653322057333e-05,1
9,54,2.5382614694535732e-05,1
9,55,2.5914603611454368e-05,1
9,56,2.6937397706205957e-05,1
9,57,2.8400374503689818e-05,1
9,58,2.9575965527328663e-05,1
9,59,3.110318721155636e-05,1
9,60,3.1746458262205124e-05,1
9,61,3.270472734584473e-05,1
9,62,3.358328467584215e-05,1
9,63,3.376877793925814e-05,1
9,64,3.467814531177282e-05,1
9,65,3.481181192910299e-05,1
9,66,3.479875158518553e-05,1
9,67,3.503742118482478e-05,1
9,68,3.5648830817081034e-05,1
9,69,3.6174456909066066e-05,1
9,70,3.6239918699720874e-05,1
9,71,3.646471304818988e-05,1
9,72,3.664274117909372e-05,1
9,73,3.6964516766602173e-05,1
9,74,3.600615309551358e-05,1
9,75,3.5642962757265195e-05,1
9,76,3.580317570595071e-05,1
9,77,3.5939912777394056e-05,1
9,78,3.595211455831304e-05,1
9,79,3.550791007000953e-05,1
9,80,3.474095501587726e-05,1
9,81,3.403939990676008e-05,1
9,82,3.314214700367302e-05,1
9,83,3.272249523433857e-05,1
9,84,3.2708812796045095e-05,1
9,85,3.268110958742909e-05,1
9,86,3.259472214267589e-05,1
9,87,3.276193092460744e-05,1
9,88,3.2448235288029537e-05,1
9,89,3.3885047741932794e-05,1
9,90,3.44181498803664e-05,1
9,91,3.527423905325122e-05,1
9,92,3.608790575526655e-05,1
9,93,3.581807322916575e-05,1
9,94,3.534111237968318e-05,1
9,95,3.5321270843269303e-05,1
9,96,3.5278175346320495e-05,1
9,97,3.603148434194736e-05,1
9,98,3.6044366424903274e-05,1
9,99,3.616495450842194e-05,1
10,0,1.1442959475971293e-05,1
10,1,1.0972611562465318e-05,1
10,2,1.0944428140646778e-05,1
10,3,1.0923918125627097e-05,1
10,4,1.0811335414473433e-05,1
10,5,1.1098037248302717e-05,1
10,6,1.1146758879476693e-05,1
10,7,1.1446091775724199e-05,1
10,8,1.1729325706255622e-05,1
10,9,1.155457448476227e-05,1
10,10,1.2006351425952744e-05,1
10,11,1.2594681720656808e-05,1
10,12,1.258101110579446e-05,1
10,13,1.2764132407028228e-05,1
10,14,1.3716103239858057e-05,1
10,15,1.4621028640249278e-05,1
10,16,1.5065367733768653e-05,1
10,17,1.559169868414756e-05,1
10,18,1.5988047380233184e-05,1
10,19,1.6436415535281412e-05,1
10,20,1.6851863620104268e-05,1
10,21,1.7922566257766448e-05,1
10,22,1.8300657757208683e-05,1
10,23,1.895993591460865e-05,1
10,24,1.987324321817141e-05,1
10,25,2.0186800611554645e-05,1
10,26,2.1159194147912785e-05,1
10,27,2.175696317863185e-05,1
10,28,2.2769387214793824e-05,1
10,29,2.3231921659316868e-05,1
10,30,2.3504198907176033e-05,1
10,31,2.4120299713104032e-05,1
10,32,2.4217224563471973e-05,1
10,33,2.4567052605561912e-05,1
10,34,2.500294431229122e-05,1
10,35,2.551226680225227e-05,1
10,36,2.5662860934971832e-05,1
10,37,2.5953306248993613e-05,1
10,38,2.711682827793993e-05,1
10,39,2.6819869162864052e-05,1
10,40,2.717708412092179e-05,1
10,41,2.8219190426170826e-05,1
10,42,2.868227420549374e-05,1
10,43,2.838427280948963e-05,1
10,44,2.7637679522740655e-05,1
10,45,2.9120274120941758e-05,1
10,46,3.0201470508472994e-05,1
10,47,3.0385284844669513e-05,1
10,48,3.006340739375446e-05,1
10,49,3.066728822886944e-05,1
10,50,3.133161226287484e-05,1
10,51,3.1841551390243694e-05,1
10,52,3.256534910178743e-05,1
10,53,3.255958290537819e-05,1
10,54,3.237167402403429e-05,1
10,55,3.259797813370824e-05,1
10,56,3.377223765710369e-05,1
10,57,3.489839946269058e-05,1
10,58,3.658645073301159e-05,1
10,59,3.731455217348412e-05,1
10,60,3.9662696508457884e-05,1
10,61,4.1774903365876526e-05,1
10,62,4.338539656600915e-05,1
10,63,4.552864993456751e-05,1
10,64,4.757638453156687e-05,1
10,65,4.9129099352285266e-05,1
10,66,4.9509424570715055e-05,1
10,67,5.079319453216158e-05,1
10,68,5.1396909839240834e-05,1
10,69,5.1463630370562896e-05,1
10,70,5.1084545702906325e-05,1
10,71,5.152081939741038e-05,1
10,72,5.20731664437335e-05,1
10,73,5.298017640598118e-05,1
10,74,5.377640627557412e-05,1
10,75,5.456451253849082e-05,1
10,76,5.4238167649600655e-05,1
10,77,5.4467393056256697e-05,1
10,78,5.474734280142002e-05,1
10,79,5.4532265494344756e-05,1
10,80,5.3318904974730685e-05,1
10,81,5.1299186452524737e-05,1
10,82,5.0304010073887184e-05,1
10,83,4.977819844498299e-05,1
10,84,4.967003405909054e-05,1
10,85,4.991034438717179e-05,1
10,86,4.936342520522885e-05,1
10,87,4.9405738536734134e-05,1
10,88,4.83037147205323e-05,1
10,89,4.856883242609911e-05,1
10,90,4.83528601762373e-05,1
10,91,4.839386747335084e-05,1
10,92,4.823872586712241e-05,1
10,93,4.8054800572572276e-05,1
10,94,4.8267040256178007e-05,1
10,95,4.808983067050576e-05,1
10,96,4.754118708660826e-05,1
10,97,4.711924339062534e-05,1
10,98,4.669529153034091e-05,1
10,99,4.6143126382958144e-05,1
11,0,2.6430501748109236e-05,1
11,1,2.706312807276845e-05,1
11,2,2.7916883482248522e-05,1
11,3,2.8396698326105252e-05,1
11,4,2.892856537073385e-05,1
11,5,2.9995106160640717e-05,1
11,6,3.132987330900505e-05,1
11,7,3.214142634533346e-05,1
11,8,3.230894435546361e-05,1
11,9,3.19812934321817e-05,1
11,10,3.216815457562916e-05,1
11,11,3.201017898391001e-05,1
11,12,3.224204556318e-05,1
11,13,3.2054140319814906e-05,1
11,14,3.102210757788271e-05,1
11,15,3.0618117307312787e-05,1
11,16,3.020007352461107e-05,1
11,17,2.9889473807998e-05,1
11,18,2.9226841434137896e-05,1
11,19,2.855674574675504e-05,1
11,20,2.8885149731650017e-05,1
11,21,2.8273285352042876e-05,1
11,22,2.87825423583854e-05,1
11,23,2.8910948458360508e-05,1
11,24,2.8854890842922032e-05,1
11,25,2.860141648852732e-05,1
11,26,2.833765211107675e-05,1
11,27,2.8352491426630877e-05,1
11,28,2.880427746276837e-05,1
11,29,2.9036635169177316e-05,1
11,30,2.8544152883114293e-05,1
11,31,2.852599209290929e-05,1
11,32,2.8539176128106192e-05,1
11,33,2.8302150894887745e-05,1
11,34,2.757902620942332e-05,1
11,35,2.7316646082908846e-05,1
11,36,2.658169250935316e-05,1
11,37,2.5721490601426922e-05,1
11,38,2.531394420657307e-05,1
11,39,2.4953036700026132e-05,1
11,40,2.443093399051577e-05,1
11,41,2.430020504107233e-05,1
11,42,2.4543025574530475e-05,1
11,43,2.372931885474827e-05,1
11,44,2.2698568500345573e-05,1
11,45,2.2136036932352e-05,1
11,46,2.1968660803395323e-05,1
11,47,2.1664303858415224e-05,1
11,48,2.1037791157141328e-05,1
11,49,2.0762125132023357e-05,1
11,50,2.0840981960645877e-05,1
11,51,2.237501939816866e-05,1
11,52,2.3317070372286253e-05,1
11,53,2.405653322057333e-05,1
11,54,2.5382614694535732e-05,1
11,55,2.5914601792464964e-05,1
11,56,2.693739952519536e-05,1
11,57,2.8400374503689818e-05,1
11,58,2.9575965527328663e-05,1
11,59,3.110318721155636e-05,1
11,60,3.1746458262205124e-05,1
11,61,3.270472734584473e-05,1
11,62,3.358328467584215e-05,1
11,63,3.376877793925814e-05,1
11,64,3.467814531177282e-05,1
11,65,3.481181192910299e-05,1
11,66,3.479875158518553e-05,1
11,67,3.503742118482478e-05,1
11,68,3.5648830817081034e-05,1
11,69,3.6174456909066066e-05,1
11,70,3.6239918699720874e-05,1
11,71,3.646471304818988e-05,1
11,72,3.664273754111491e-05,1
11,73,3.6964513128623366e-05,1
11,74,3.600615309551358e-05,1
11,75,3.5642962757265195e-05,1
11,76,3.580317570595071e-05,1
11,77,3.5939912777394056e-05,1
11,78,3.595211455831304e-05,1
11,79,3.550791007000953e-05,1
11,80,3.474095501587726e-05,1
11,81,3.403939990676008e-05,1
11,82,3.314214700367302e-05,1
11,83,3.272249523433857e-05,1
11,84,3.2708812796045095e-05,1
11,85,3.268110958742909e-05,1
11,86,3.259472214267589e-05,1
11,87,3.276193092460744e-05,1
11,88,3.2448235288029537e-05,1
11,89,3.3885047741932794e-05,1
11,90,3.44181498803664e-05,1
11,91,3.527423905325122e-05,1
11,92,3.608790575526655e-05,1
11,93,3.581806959118694e-05,1
11,94,3.534111237968318e-05,1
11,95,3.5321270843269303e-05,1
11,96,3.5278175346320495e-05,1
11,97,3.603148434194736e-05,1
11,98,3.6044366424903274e-05,1
11,99,3.616495450842194e-05,1
12,0,2.6430501748109236e-05,1
12,1,2.706312807276845e-05,1
12,2,2.7916883482248522e-05,1
12,3,2.8396698326105252e-05,1
12,4,2.892856537073385e-05,1
12,5,2.9995106160640717e-05,1
12,6,3.132987330900505e-05,1
12,7,3.214142634533346e-05,1
12,8,3.230894435546361e-05,1
12,9,3.19812934321817e-05,1
12,10,3.216815457562916e-05,1
12,11,3.201017898391001e-05,1
12,12,3.224204556318e-05,1
12,13,3.2054140319814906e-05,1
12,14,3.102210757788271e-05,1
12,15,3.0618117307312787e-05,1
12,16,3.020007352461107e-05,1
12,17,2.9889473807998e-05,1
12,18,2.9226841434137896e-05,1
12,19,2.855674574675504e-05,1
12,20,2.8885149731650017e-05,1
12,21,2.8273285352042876e-05,1
12,22,2.87825423583854e-05,1
12,23,2.8910948458360508e-05,1
12,24,2.8854890842922032e-05,1
12,25,2.860141648852732e-05,1
12,26,2.833765211107675e-05,1
12,27,2.8352491426630877e-05,1
12,28,2.880427746276837e-05,1
12,29,2.9036635169177316e-05,1
12,30,2.8544152883114293e-05,1
12,31,2.8525988454930484e-05,1
12,32,2.8539176128106192e-05,1
12,33,2.8302150894887745e-05,1
12,34,2.757902620942332e-05,1
12,35,2.7316646082908846e-05,1
12,36,2.658169250935316e-05,1
12,37,2.5721490601426922e-05,1
12,38,2.531394420657307e-05,1
12,39,2.4953036700026132e-05,1
12,40,2.443093399051577e-05,1
12,41,2.430020504107233e-05,1
12,42,2.4543025574530475e-05,1
12,43,2.372931885474827e-05,1
12,44,2.2698568500345573e-05,1
12,45,2.2136036932352e-05,1
12,46,2.1968660803395323e-05,1
12,47,2.1664303858415224e-05,1
12,48,2.1037791157141328e-05,1
12,49,2.0762125132023357e-05,1
12,50,2.0840981960645877e-05,1
12,51,2.237501939816866e-05,1
12,52,2.3317070372286253e-05,1
12,53,2.405653322057333e-05,1
12,54,2.5382614694535732e-05,1
12,55,2.5914601792464964e-05,1
12,56,2.693739952519536e-05,1
12,57,2.8400374503689818e-05,1
12,58,2.9575965527328663e-05,1
12,59,3.110318721155636e-05,1
12,60,3.1746458262205124e-05,1
12,61,3.270472734584473e-05,1
12,62,3.358328467584215e-05,1
12,63,3.376877793925814e-05,1
12,64,3.467814531177282e-05,1
12,65,3.481181192910299e-05,1
12,66,3.479875158518553e-05,1
12,67,3.503742118482478e-05,1
12,68,3.5648830817081034e-05,1
12,69,3.6174456909066066e-05,1
12,70,3.6239918699720874e-05,1
12,71,3.646471304818988e-05,1
12,72,3.664273754111491e-05,1
12,73,3.6964516766602173e-05,1
12,74,3.600615309551358e-05,1
12,75,3.5642962757265195e-05,1
12,76,3.580317570595071e-05,1
12,77,3.5939912777394056e-05,1
12,78,3.595211455831304e-05,1
12,79,3.550791007000953e-05,1
12,80,3.474095501587726e-05,1
12,81,3.403939990676008e-05,1
12,82,3.314214700367302e-05,1
12,83,3.272249523433857e-05,1
12,84,3.2708812796045095e-05,1
12,85,3.268110958742909e-05,1
12,86,3.259472214267589e-05,1
12,87,3.276193092460744e-05,1
12,88,3.2448235288029537e-05,1
12,89,3.3885047741932794e-05,1
12,90,3.44181498803664e-05,1
12,91,3.527423905325122e-05,1
12,92,3.608790575526655e-05,1
12,93,3.581806959118694e-05,1
12,94,3.534111237968318e-05,1
12,95,3.5321270843269303e-05,1
12,96,3.5278175346320495e-05,1
12,97,3.603148434194736e-05,1
12,98,3.6044366424903274e-05,1
12,99,3.616495450842194e-05,1
13,0,1.1442959475971293e-05,1
13,1,1.0972611562465318e-05,1
13,2,1.0944428140646778e-05,1
13,3,1.0923918125627097e-05,1
13,4,1.0811335414473433e-05,1
13,5,1.1098037248302717e-05,1
13,6,1.1146758879476693e-05,1
13,7,1.1446091775724199e-05,1
13,8,1.1729325706255622e-05,1
13,9,1.155457448476227e-05,1
13,10,1.2006351425952744e-05,1
13,11,1.2594681720656808e-05,1
13,12,1.258101110579446e-05,1
13,13,1.2764134226017632e-05,1
13,14,1.3716103239858057e-05,1
13,15,1.4621028640249278e-05,1
13,16,1.5065367733768653e-05,1
13,17,1.559169868414756e-05,1
13,18,1.5988047380233184e-05,1
13,19,1.6436415535281412e-05,1
13,20,1.6851863620104268e-05,1
13,21,1.7922566257766448e-05,1
13,22,1.8300657757208683e-05,1
13,23,1.895993591460865e-05,1
13,24,1.987324321817141e-05,1
13,25,2.0186800611554645e-05,1
13,26,2.1159194147912785e-05,1
13,27,2.1756964997621253e-05,1
13,28,2.2769387214793824e-05,1
13,29,2.3231921659316868e-05,1
13,30,2.3504200726165436e-05,1
13,31,2.4120299713104032e-05,1
13,32,2.4217224563471973e-05,1
13,33,2.4567052605561912e-05,1
13,34,2.500294431229122e-05,1
13,35,2.551226680225227e-05,1
13,36,2.5662860934971832e-05,1
13,37,2.5953306248993613e-05,1
13,38,2.711682827793993e-05,1
13,39,2.6819869162864052e-05,1
13,40,2.717708412092179e-05,1
13,41,2.8219190426170826e-05,1
13,42,2.8682276024483144e-05,1
13,43,2.838427280948963e-05,1
13,44,2.7637679522740655e-05,1
13,45,2.9120274120941758e-05,1
13,46,3.0201472327462398e-05,1
13,47,3.0385284844669513e-05,1
13,48,3.006340739375446e-05,1
13,49,3.066728822886944e-05,1
13,50,3.133161226287484e-05,1
13,51,3.1841551390243694e-05,1
13,52,3.256534910178743e-05,1
13,53,3.255958290537819e-05,1
13,54,3.237167402403429e-05,1
13,55,3.259797813370824e-05,1
13,56,3.377223765710369e-05,1
13,57,3.489839946269058e-05,1
13,58,3.658645073301159e-05,1
13,59,3.731455217348412e-05,1
13,60,3.9662696508457884e-05,1
13,61,4.1774903365876526e-05,1
13,62,4.338539656600915e-05,1
13,63,4.552864993456751e-05,1
13,64,4.757638453156687e-05,1
13,65,4.9129099352285266e-05,1
13,66,4.9509424570715055e-05,1
13,67,5.079319453216158e-05,1
13,68,5.1396909839240834e-05,1
13,69,5.1463630370562896e-05,1
13,70,5.1084545702906325e-05,1
13,71,5.152081939741038e-05,1
13,72,5.20731664437335e-05,1
13,73,5.298017640598118e-05,1
13,74,5.377640627557412e-05,1
13,75,5.456451253849082e-05,1
13,76,5.4238167649600655e-05,1
13,77,5.4467393056256697e-05,1
13,78,5.474734280142002e-05,1
13,79,5.4532265494344756e-05,1
13,80,5.3318904974730685e-05,1
13,81,5.1299186452524737e-05,1
13,82,5.0304010073887184e-05,1
13,83,4.977819844498299e-05,1
13,84,4.9670041335048154e-05,1
13,85,4.991034438717179e-05,1
13,86,4.936342520522885e-05,1
13,87,4.9405738536734134e-05,1
13,88,4.83037147205323e-05,1
13,89,4.856883242609911e-05,1
13,90,4.83528601762373e-05,1
13,91,4.839386747335084e-05,1
13,92,4.823872586712241e-05,1
13,93,4.8054800572572276e-05,1
13,94,4.8267040256178007e-05,1
13,95,4.808983067050576e-05,1
13,96,4.754118708660826e-05,1
13,97,4.711924339062534e-05,1
13,98,4.669529153034091e-05,1
13,99,4.6143126382958144e-05,1
14,0,2.6430501748109236e-05,1
14,1,2.706312807276845e-05,1
14,2,2.7916883482248522e-05,1
14,3,2.8396698326105252e-05,1
14,4,2.892856537073385e-05,1
14,5,2.9995106160640717e-05,1
14,6,3.132987330900505e-05,1
14,7,3.214142634533346e-05,1
14,8,3.230894435546361e-05,1
14,9,3.19812934321817e-05,1
14,10,3.216815457562916e-05,1
14,11,3.201017898391001e-05,1
14,12,3.224204556318e-05,1
14,13,3.2054140319814906e-05,1
14,14,3.102210757788271e-05,1
14,15,3.0618117307312787e-05,1
14,16,3.020007352461107e-05,1
14,17,2.9889473807998e-05,1
14,18,2.9226841434137896e-05,1
14,19,2.855674574675504e-05,1
14,20,2.8885149731650017e-05,1
14,21,2.8273285352042876e-05,1
14,22,2.87825423583854e-05,1
14,23,2.8910948458360508e-05,1
14,24,2.8854890842922032e-05,1
14,25,2.860141648852732e-05,1
14,26,2.833765211107675e-05,1
14,27,2.8352491426630877e-05,1
14,28,2.880427746276837e-05,1
14,29,2.9036635169177316e-05,1
14,30,2.8544152883114293e-05,1
14,31,2.8525988454930484e-05,1
14,32,2.8539176128106192e-05,1
14,33,2.8302150894887745e-05,1
14,34,2.757902620942332e-05,1
14,35,2.7316646082908846e-05,1
14,36,2.658169250935316e-05,1
14,37,2.5721490601426922e-05,1
14,38,2.531394420657307e-05,1
14,39,2.4953036700026132e-05,1
14,40,2.443093399051577e-05,1
14,41,2.430020504107233e-05,1
14,42,2.4543025574530475e-05,1
14,43,2.372931885474827e-05,1
14,44,2.2698568500345573e-05,1
14,45,2.2136036932352e-05,1
14,46,2.1968660803395323e-05,1
14,47,2.1664303858415224e-05,1
14,48,2.1037791157141328e-05,1
14,49,2.0762125132023357e-05,1
14,50,2.0840981960645877e-05,1
14,51,2.237501939816866e-05,1
14,52,2.3317070372286253e-05,1
14,53,2.405653322057333e-05,1
14,54,2.5382614694535732e-05,1
14,55,2.5914601792464964e-05,1
14,56,2.693739952519536e-05,1
14,57,2.8400374503689818e-05,1
14,58,2.9575965527328663e-05,1
14,59,3.110318721155636e-05,1
14,60,3.1746458262205124e-05,1
14,61,3.270472734584473e-05,1
14,62,3.358328467584215e-05,1
14,63,3.376877793925814e-05,1
14,64,3.467814531177282e-05,1
14,65,3.481181192910299e-05,1
14,66,3.479875158518553e-05,1
14,67,3.503742118482478e-05,1
14,68,3.5648830817081034e-05,1
14,69,3.6174456909066066e-05,1
14,70,3.6239918699720874e-05,1
14,71,3.646471304818988e-05,1
14,72,3.664274117909372e-05,1
14,73,3.6964513128623366e-05,1
14,74,3.600615309551358e-05,1
14,75,3.5642962757265195e-05,1
14,76,3.580317570595071e-05,1
14,77,3.5939912777394056e-05,1
14,78,3.595211455831304e-05,1
14,79,3.550791007000953e-05,1
14,80,3.474095501587726e-05,1
14,81,3.403939990676008e-05,1
14,82,3.314214700367302e-05,1
14,83,3.272249523433857e-05,1
14,84,3.2708812796045095e-05,1
14,85,3.268110958742909e-05,1
14,86,3.259472214267589e-05,1
14,87,3.276193092460744e-05,1
14,88,3.2448235288029537e-05,1
14,89,3.3885047741932794e-05,1
14,90,3.44181498803664e-05,1
14,91,3.527423905325122e-05,1
14,92,3.608790575526655e-05,1
14,93,3.581807322916575e-05,1
14,94,3.534111237968318e-05,1
14,95,3.5321270843269303e-05,1
14,96,3.5278175346320495e-05,1
14,97,3.603148434194736e-05,1
14,98,3.6044366424903274e-05,1
14,99,3.616495450842194e-05,1
15,0,1.1442959475971293e-05,1
15,1,1.0972611562465318e-05,1
15,2,1.0944428140646778e-05,1
15,3,1.0923918125627097e-05,1
15,4,1.0811335414473433e-05,1
15,5,1.1098037248302717e-05,1
15,6,1.1146758879476693e-05,1
15,7,1.1446091775724199e-05,1
15,8,1.1729325706255622e-05,1
15,9,1.155457448476227e-05,1
15,10,1.2006351425952744e-05,1
15,11,1.2594681720656808e-05,1
15,12,1.2581010196299758e-05,1
15,13,1.2764134226017632e-05,1
15,14,1.3716103239858057e-05,1
15,15,1.4621028640249278e-05,1
15,16,1.5065367733768653e-05,1
